Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City
yugoslavia,  Switzerland,3.0,0.0,NO,Tomašević,70,Home Win,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy
yugoslavia,  Switzerland,3.0,0.0,NO,Ognjanov,84,Home Win,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy
brazil,  Switzerland,2.0,2.0,NO,Alfredo,3,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain
brazil,  Switzerland,2.0,2.0,NO,Baltazar,32,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain
brazil,  Switzerland,2.0,2.0,NO,Fatton,17,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain
yugoslavia, Mexico,4.0,1.0,NO,Bobek,20,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England
yugoslavia, Mexico,4.0,1.0,NO,Ž. Čajkovski,23,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England
yugoslavia, Mexico,4.0,1.0,NO,Tomašević,81,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England
yugoslavia, Mexico,4.0,1.0,NO,Ortiz,89,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England
brazil, Yugoslavia,2.0,0.0,NO,Ademir,4,Home Win,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales
brazil, Yugoslavia,2.0,0.0,NO,Zizinho,69,Home Win,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales
switzerland, Mexico,2.0,1.0,NO,Bader,10,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden
switzerland, Mexico,2.0,1.0,NO,Antenen,44,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden
switzerland, Mexico,2.0,1.0,NO,Casarín,89,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden
england, Chile,2.0,0.0,NO,Mortensen,39,Home Win,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands
england, Chile,2.0,0.0,NO,Mannion,51,Home Win,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands
spain, United States,3.0,1.0,NO,Igoa,81,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil
spain, United States,3.0,1.0,NO,Basora,83,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil
spain, United States,3.0,1.0,NO,Zarra,89,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil
spain, United States,3.0,1.0,NO,Pariani,17,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil
spain, Chile,2.0,0.0,NO,Basora,17,Home Win,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil
spain, Chile,2.0,0.0,NO,Zarra,30,Home Win,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil
united states, England,1.0,0.0,NO,Gaetjens,38,Home Win,1950-06-29,15:00:00,Estádio Independência,Belo Horizonte,101510.0,Generoso Dattilo,Italy
spain, England,1.0,0.0,NO,Zarra,48,Home Win,1950-07-02,15:00:00,Estádio do Maracanã,Rio de Janeiro,744620.0,Giovanni Galeati,Italy
chile, United States,5.0,2.0,NO,Robledo,16,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
chile, United States,5.0,2.0,NO,Cremaschi,32,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
chile, United States,5.0,2.0,NO,Prieto,54,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
chile, United States,5.0,2.0,NO,Riera,82,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
chile, United States,5.0,2.0,NO,Wallace,47,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
chile, United States,5.0,2.0,NO,Maca,48,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil
sweden, Italy,3.0,2.0,NO,Jeppson,25,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland
sweden, Italy,3.0,2.0,NO,Andersson,33,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland
sweden, Italy,3.0,2.0,NO,Carapellese,7,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland
sweden, Italy,3.0,2.0,NO,Muccinelli,75,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland
sweden, Paraguay,2.0,2.0,NO,Sundqvist,17,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland
sweden, Paraguay,2.0,2.0,NO,Palmér,26,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland
sweden, Paraguay,2.0,2.0,NO,López,35,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland
sweden, Paraguay,2.0,2.0,NO,López Fretes,74,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland
italy, Paraguay,2.0,0.0,NO,Carapellese,12,Home Win,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England
italy, Paraguay,2.0,0.0,NO,Pandolfini,62,Home Win,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England
uruguay, Bolivia,8.0,0.0,NO,Míguez,14,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England
uruguay, Bolivia,8.0,0.0,NO,Vidal,18,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England
uruguay, Bolivia,8.0,0.0,NO,Schiaffino,23,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England
uruguay, Bolivia,8.0,0.0,NO,Pérez,83,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England
uruguay, Bolivia,8.0,0.0,NO,Ghiggia,87,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England
uruguay, Spain,2.0,2.0,NO,Ghiggia,29,Draw,1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales
uruguay, Spain,2.0,2.0,NO,Varela,73,Draw,1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales
uruguay, Spain,2.0,2.0,NO,Basora,37,Draw,1950-07-09,15:00:00,Estádio do Pacaembu,São Paulo,448020.0,Benjamin Griffiths,Wales
brazil, Sweden,7.0,1.0,NO,Ademir,17,Home Win,1950-07-09,15:00:00,Estádio do Maracanã,Rio de Janeiro,1388860.0,Arthur Ellis,England
brazil, Sweden,7.0,1.0,NO,Chico,39,Home Win,1950-07-09,15:00:00,Estádio do Maracanã,Rio de Janeiro,1388860.0,Arthur Ellis,England
brazil, Sweden,7.0,1.0,NO,Maneca,85,Home Win,1950-07-09,15:00:00,Estádio do Maracanã,Rio de Janeiro,1388860.0,Arthur Ellis,England
brazil, Sweden,7.0,1.0,NO,Andersson,67,Home Win,1950-07-09,15:00:00,Estádio do Maracanã,Rio de Janeiro,1388860.0,Arthur Ellis,England
brazil, Spain,6.0,1.0,NO,Ademir,15,Home Win,1950-07-13,15:00:00,Estádio do Maracanã,Rio de Janeiro,1527720.0,Reginald Leafe,England
brazil, Spain,6.0,1.0,NO,Jair,21,Home Win,1950-07-13,15:00:00,Estádio do Maracanã,Rio de Janeiro,1527720.0,Reginald Leafe,England
brazil, Spain,6.0,1.0,NO,Chico,31,Home Win,1950-07-13,15:00:00,Estádio do Maracanã,Rio de Janeiro,1527720.0,Reginald Leafe,England
brazil, Spain,6.0,1.0,NO,Zizinho,67,Home Win,1950-07-13,15:00:00,Estádio do Maracanã,Rio de Janeiro,1527720.0,Reginald Leafe,England
brazil, Spain,6.0,1.0,NO,Igoa,71,Home Win,1950-07-13,15:00:00,Estádio do Maracanã,Rio de Janeiro,1527720.0,Reginald Leafe,England
uruguay, Sweden,3.0,2.0,NO,Ghiggia,39,Home Win,1950-07-13,15:00:00,Estádio do Pacaembu,São Paulo,79870.0,Giovanni Galeati,Italy
uruguay, Sweden,3.0,2.0,NO,Míguez,77,Home Win,1950-07-13,15:00:00,Estádio do Pacaembu,São Paulo,79870.0,Giovanni Galeati,Italy
uruguay, Sweden,3.0,2.0,NO,Palmér,5,Home Win,1950-07-13,15:00:00,Estádio do Pacaembu,São Paulo,79870.0,Giovanni Galeati,Italy
uruguay, Sweden,3.0,2.0,NO,Sundqvist,40,Home Win,1950-07-13,15:00:00,Estádio do Pacaembu,São Paulo,79870.0,Giovanni Galeati,Italy
sweden, Spain,3.0,1.0,NO,Sundqvist,15,Home Win,1950-07-16,15:00:00,Estádio do Pacaembu,São Paulo,112270.0,Karel van der Meer,Netherlands
sweden, Spain,3.0,1.0,NO,Mellberg,33,Home Win,1950-07-16,15:00:00,Estádio do Pacaembu,São Paulo,112270.0,Karel van der Meer,Netherlands
sweden, Spain,3.0,1.0,NO,Palmér,80,Home Win,1950-07-16,15:00:00,Estádio do Pacaembu,São Paulo,112270.0,Karel van der Meer,Netherlands
sweden, Spain,3.0,1.0,NO,Zarra,82,Home Win,1950-07-16,15:00:00,Estádio do Pacaembu,São Paulo,112270.0,Karel van der Meer,Netherlands
uruguay, Brazil,2.0,1.0,NO,Schiaffino,66,Home Win,1950-07-16,15:00:00,Estádio do Maracanã,Rio de Janeiro,173850210.0,George Reader,England
uruguay, Brazil,2.0,1.0,NO,Ghiggia,79,Home Win,1950-07-16,15:00:00,Estádio do Maracanã,Rio de Janeiro,173850210.0,George Reader,England
uruguay, Brazil,2.0,1.0,NO,Friaça,47,Home Win,1950-07-16,15:00:00,Estádio do Maracanã,Rio de Janeiro,173850210.0,George Reader,England
brazil, Mexico,5.0,0.0,NO,Baltazar,23,Home Win,1954-06-16,18:00:00,Charmilles Stadium,Geneva,134700.0,unknown,Switzerland
brazil, Mexico,5.0,0.0,NO,Didi,30,Home Win,1954-06-16,18:00:00,Charmilles Stadium,Geneva,134700.0,unknown,Switzerland
brazil, Mexico,5.0,0.0,NO,Pinga,34,Home Win,1954-06-16,18:00:00,Charmilles Stadium,Geneva,134700.0,unknown,Switzerland
brazil, Mexico,5.0,0.0,NO,Julinho,69,Home Win,1954-06-16,18:00:00,Charmilles Stadium,Geneva,134700.0,unknown,Switzerland
yugoslavia, France,1.0,0.0,NO,Milutinović,15,Home Win,1954-06-16,18:00:00,Stade Olympique de la Pontaise,Lausanne,160000.0,unknown,Wales
brazil, Yugoslavia,1.0,1.0,NO,Didi,69,Draw,1954-06-19,17:00:00,Stade Olympique de la Pontaise,Lausanne,246370.0,unknown,Scotland
brazil, Yugoslavia,1.0,1.0,NO,Zebec,48,Draw,1954-06-19,17:00:00,Stade Olympique de la Pontaise,Lausanne,246370.0,unknown,Scotland
france, Mexico,3.0,2.0,NO,Vincent,19,Home Win,1954-06-19,17:10:00,Charmilles Stadium,Geneva,190000.0,unknown,Spain
france, Mexico,3.0,2.0,NO,Cárdenas,46,Home Win,1954-06-19,17:10:00,Charmilles Stadium,Geneva,190000.0,unknown,Spain
france, Mexico,3.0,2.0,NO,o.g.,88,Home Win,1954-06-19,17:10:00,Charmilles Stadium,Geneva,190000.0,unknown,Spain
france, Mexico,3.0,2.0,NO,Lamadrid,54,Home Win,1954-06-19,17:10:00,Charmilles Stadium,Geneva,190000.0,unknown,Spain
france, Mexico,3.0,2.0,NO,Balcázar,85,Home Win,1954-06-19,17:10:00,Charmilles Stadium,Geneva,190000.0,unknown,Spain
west germany, Turkey,4.0,1.0,NO,Schäfer,14,Home Win,1954-06-17,18:00:00,Wankdorf Stadium,Bern,280000.0,unknown,Portugal
west germany, Turkey,4.0,1.0,NO,Klodt,52,Home Win,1954-06-17,18:00:00,Wankdorf Stadium,Bern,280000.0,unknown,Portugal
west germany, Turkey,4.0,1.0,NO,O. Walter,60,Home Win,1954-06-17,18:00:00,Wankdorf Stadium,Bern,280000.0,unknown,Portugal
west germany, Turkey,4.0,1.0,NO,Morlock,84,Home Win,1954-06-17,18:00:00,Wankdorf Stadium,Bern,280000.0,unknown,Portugal
west germany, Turkey,4.0,1.0,NO,Mamat,2,Home Win,1954-06-17,18:00:00,Wankdorf Stadium,Bern,280000.0,unknown,Portugal
hungary, South Korea,9.0,0.0,NO,Puskás,12,Home Win,1954-06-17,18:00:00,Hardturm Stadium,Zürich,130000.0,unknown,France
hungary, South Korea,9.0,0.0,NO,Lantos,18,Home Win,1954-06-17,18:00:00,Hardturm Stadium,Zürich,130000.0,unknown,France
hungary, South Korea,9.0,0.0,NO,Kocsis,24,Home Win,1954-06-17,18:00:00,Hardturm Stadium,Zürich,130000.0,unknown,France
hungary, South Korea,9.0,0.0,NO,Czibor,59,Home Win,1954-06-17,18:00:00,Hardturm Stadium,Zürich,130000.0,unknown,France
hungary, South Korea,9.0,0.0,NO,Palotás,75,Home Win,1954-06-17,18:00:00,Hardturm Stadium,Zürich,130000.0,unknown,France
hungary, West Germany,8.0,3.0,NO,Kocsis,3,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,Puskás,17,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,Hidegkuti,52,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,J. Tóth,75,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,Pfaff,25,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,Rahn,77,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
hungary, West Germany,8.0,3.0,NO,Herrmann,84,Home Win,1954-06-20,16:50:00,St. Jakob Stadium,Basel,560000.0,William Ling,England
turkey, South Korea,7.0,0.0,NO,Mamat,10,Home Win,1954-06-20,17:00:00,Charmilles Stadium,Geneva,3541200.0,Esteban Marino,Uruguay
turkey, South Korea,7.0,0.0,NO,Küçükandonyadis,24,Home Win,1954-06-20,17:00:00,Charmilles Stadium,Geneva,3541200.0,Esteban Marino,Uruguay
turkey, South Korea,7.0,0.0,NO,Sargun,37,Home Win,1954-06-20,17:00:00,Charmilles Stadium,Geneva,3541200.0,Esteban Marino,Uruguay
turkey, South Korea,7.0,0.0,NO,Keskin,76,Home Win,1954-06-20,17:00:00,Charmilles Stadium,Geneva,3541200.0,Esteban Marino,Uruguay
west germany, Turkey,7.0,2.0,NO,O. Walter,7,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
west germany, Turkey,7.0,2.0,NO,Schäfer,12,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
west germany, Turkey,7.0,2.0,NO,Morlock,30,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
west germany, Turkey,7.0,2.0,NO,F. Walter,62,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
west germany, Turkey,7.0,2.0,NO,Ertan,21,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
west germany, Turkey,7.0,2.0,NO,Küçükandonyadis,82,Home Win,1954-06-23,18:00:00,Hardturm Stadium,Zürich,170000.0,unknown,France
uruguay, Czechoslovakia,2.0,0.0,NO,Míguez,71,Home Win,1954-06-16,18:00:00,Wankdorf Stadium,Bern,205000.0,Arthur Ellis,England
uruguay, Czechoslovakia,2.0,0.0,NO,Schiaffino,84,Home Win,1954-06-16,18:00:00,Wankdorf Stadium,Bern,205000.0,Arthur Ellis,England
austria, Scotland,1.0,0.0,NO,Probst,33,Home Win,1954-06-16,18:00:00,Hardturm Stadium,Zürich,250000.0,unknown,Belgium
uruguay, Scotland,7.0,0.0,NO,Borges,17,Home Win,1954-06-19,16:50:00,St. Jakob Stadium,Basel,340000.0,Vincenzo Orlandini,Italy
uruguay, Scotland,7.0,0.0,NO,Míguez,30,Home Win,1954-06-19,16:50:00,St. Jakob Stadium,Basel,340000.0,Vincenzo Orlandini,Italy
uruguay, Scotland,7.0,0.0,NO,Abbadie,54,Home Win,1954-06-19,16:50:00,St. Jakob Stadium,Basel,340000.0,Vincenzo Orlandini,Italy
austria, Czechoslovakia,5.0,0.0,NO,Stojaspal,3,Home Win,1954-06-19,17:00:00,Hardturm Stadium,Zürich,260000.0,unknown,Yugoslavia
austria, Czechoslovakia,5.0,0.0,NO,Probst,4,Home Win,1954-06-19,17:00:00,Hardturm Stadium,Zürich,260000.0,unknown,Yugoslavia
switzerland, Italy,2.0,1.0,NO,Ballaman,18,Home Win,1954-06-17,17:50:00,Stade Olympique de la Pontaise,Lausanne,40749210.0,Mário Vianna,Brazil
switzerland, Italy,2.0,1.0,NO,Hügi,78,Home Win,1954-06-17,17:50:00,Stade Olympique de la Pontaise,Lausanne,40749210.0,Mário Vianna,Brazil
switzerland, Italy,2.0,1.0,NO,Boniperti,44,Home Win,1954-06-17,17:50:00,Stade Olympique de la Pontaise,Lausanne,40749210.0,Mário Vianna,Brazil
england, Belgium,4.0,4.0,NO,Broadis,26,Draw,1954-06-17,18:10:00,St. Jakob Stadium,Basel,140000.0,unknown,West Germany
england, Belgium,4.0,4.0,NO,Lofthouse,36,Draw,1954-06-17,18:10:00,St. Jakob Stadium,Basel,140000.0,unknown,West Germany
england, Belgium,4.0,4.0,NO,Anoul,5,Draw,1954-06-17,18:10:00,St. Jakob Stadium,Basel,140000.0,unknown,West Germany
england, Belgium,4.0,4.0,NO,Coppens,67,Draw,1954-06-17,18:10:00,St. Jakob Stadium,Basel,140000.0,unknown,West Germany
england, Belgium,4.0,4.0,NO,Dickinson,94,Draw,1954-06-17,18:10:00,St. Jakob Stadium,Basel,140000.0,unknown,West Germany
italy, Belgium,4.0,1.0,NO,Pandolfini,41,Home Win,1954-06-20,17:00:00,Cornaredo Stadium,Lugano,240000.0,unknown,Austria
italy, Belgium,4.0,1.0,NO,pen.,48,Home Win,1954-06-20,17:00:00,Cornaredo Stadium,Lugano,240000.0,unknown,Austria
italy, Belgium,4.0,1.0,NO,Galli,58,Home Win,1954-06-20,17:00:00,Cornaredo Stadium,Lugano,240000.0,unknown,Austria
italy, Belgium,4.0,1.0,NO,Frignani,78,Home Win,1954-06-20,17:00:00,Cornaredo Stadium,Lugano,240000.0,unknown,Austria
italy, Belgium,4.0,1.0,NO,Anoul,81,Home Win,1954-06-20,17:00:00,Cornaredo Stadium,Lugano,240000.0,unknown,Austria
england,  Switzerland,2.0,0.0,NO,Mullen,43,Home Win,1954-06-20,17:10:00,Wankdorf Stadium,Bern,43119220.0,unknown,Hungary
england,  Switzerland,2.0,0.0,NO,Wilshaw,69,Home Win,1954-06-20,17:10:00,Wankdorf Stadium,Bern,43119220.0,unknown,Hungary
switzerland, Italy,4.0,1.0,NO,Hügi,14,Home Win,1954-06-23,18:00:00,St. Jakob Stadium,Basel,28655230.0,unknown,Wales
switzerland, Italy,4.0,1.0,NO,Ballaman,48,Home Win,1954-06-23,18:00:00,St. Jakob Stadium,Basel,28655230.0,unknown,Wales
switzerland, Italy,4.0,1.0,NO,Fatton,90,Home Win,1954-06-23,18:00:00,St. Jakob Stadium,Basel,28655230.0,unknown,Wales
switzerland, Italy,4.0,1.0,NO,Nesti,67,Home Win,1954-06-23,18:00:00,St. Jakob Stadium,Basel,28655230.0,unknown,Wales
austria,  Switzerland,7.0,5.0,NO,Wagner,25,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
austria,  Switzerland,7.0,5.0,NO,A. Körner,26,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
austria,  Switzerland,7.0,5.0,NO,Ocwirk,32,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
austria,  Switzerland,7.0,5.0,NO,Probst,76,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
austria,  Switzerland,7.0,5.0,NO,Ballaman,16,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
austria,  Switzerland,7.0,5.0,NO,Hügi,17,Home Win,1954-06-26,17:00:00,Stade Olympique de la Pontaise,Lausanne,30340240.0,unknown,Scotland
uruguay, England,4.0,2.0,NO,Borges,5,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
uruguay, England,4.0,2.0,NO,Varela,39,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
uruguay, England,4.0,2.0,NO,Schiaffino,46,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
uruguay, England,4.0,2.0,NO,Ambrois,78,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
uruguay, England,4.0,2.0,NO,Lofthouse,16,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
uruguay, England,4.0,2.0,NO,Finney,67,Home Win,1954-06-26,17:00:00,St. Jakob Stadium,Basel,280000.0,unknown,Austria
west germany, Yugoslavia,2.0,0.0,NO,Horvat,9,Home Win,1954-06-27,17:00:00,Charmilles Stadium,Geneva,170000.0,unknown,Hungary
west germany, Yugoslavia,2.0,0.0,NO,o.g.,85,Home Win,1954-06-27,17:00:00,Charmilles Stadium,Geneva,170000.0,unknown,Hungary
hungary, Brazil,4.0,2.0,NO,Hidegkuti,4,Home Win,1954-06-27,17:00:00,Wankdorf Stadium,Bern,400000.0,Arthur Ellis,England
hungary, Brazil,4.0,2.0,NO,Kocsis,7,Home Win,1954-06-27,17:00:00,Wankdorf Stadium,Bern,400000.0,Arthur Ellis,England
hungary, Brazil,4.0,2.0,NO,Lantos,60,Home Win,1954-06-27,17:00:00,Wankdorf Stadium,Bern,400000.0,Arthur Ellis,England
hungary, Brazil,4.0,2.0,NO,Djalma Santos,18,Home Win,1954-06-27,17:00:00,Wankdorf Stadium,Bern,400000.0,Arthur Ellis,England
hungary, Brazil,4.0,2.0,NO,pen.,65,Home Win,1954-06-27,17:00:00,Wankdorf Stadium,Bern,400000.0,Arthur Ellis,England
west germany, Austria,6.0,1.0,NO,Schäfer,31,Home Win,1954-06-30,18:00:00,St. Jakob Stadium,Basel,580000.0,unknown,Italy
west germany, Austria,6.0,1.0,NO,Morlock,47,Home Win,1954-06-30,18:00:00,St. Jakob Stadium,Basel,580000.0,unknown,Italy
west germany, Austria,6.0,1.0,NO,F. Walter,54,Home Win,1954-06-30,18:00:00,St. Jakob Stadium,Basel,580000.0,unknown,Italy
west germany, Austria,6.0,1.0,NO,pen.,61,Home Win,1954-06-30,18:00:00,St. Jakob Stadium,Basel,580000.0,unknown,Italy
west germany, Austria,6.0,1.0,NO,Probst,51,Home Win,1954-06-30,18:00:00,St. Jakob Stadium,Basel,580000.0,unknown,Italy
hungary, Uruguay,4.0,2.0,NO,Czibor,13,Home Win,1954-06-30,18:00:00,Stade Olympique de la Pontaise,Lausanne,450000.0,unknown,Wales
hungary, Uruguay,4.0,2.0,NO,Hidegkuti,46,Home Win,1954-06-30,18:00:00,Stade Olympique de la Pontaise,Lausanne,450000.0,unknown,Wales
hungary, Uruguay,4.0,2.0,NO,Kocsis,111,Home Win,1954-06-30,18:00:00,Stade Olympique de la Pontaise,Lausanne,450000.0,unknown,Wales
hungary, Uruguay,4.0,2.0,NO,Hohberg,75,Home Win,1954-06-30,18:00:00,Stade Olympique de la Pontaise,Lausanne,450000.0,unknown,Wales
austria, Uruguay,3.0,1.0,NO,Stojaspal,16,Home Win,1954-07-03,17:00:00,Hardturm Stadium,Zürich,320000.0,unknown,Switzerland
austria, Uruguay,3.0,1.0,NO,pen.,59,Home Win,1954-07-03,17:00:00,Hardturm Stadium,Zürich,320000.0,unknown,Switzerland
austria, Uruguay,3.0,1.0,NO,Cruz,89,Home Win,1954-07-03,17:00:00,Hardturm Stadium,Zürich,320000.0,unknown,Switzerland
austria, Uruguay,3.0,1.0,NO,Hohberg,22,Home Win,1954-07-03,17:00:00,Hardturm Stadium,Zürich,320000.0,unknown,Switzerland
west germany, Hungary,3.0,2.0,NO,Morlock,10,Home Win,1954-07-04,17:00:00,Wankdorf Stadium,Bern,625000.0,William Ling,England
west germany, Hungary,3.0,2.0,NO,Rahn,18,Home Win,1954-07-04,17:00:00,Wankdorf Stadium,Bern,625000.0,William Ling,England
west germany, Hungary,3.0,2.0,NO,Rahn,84,Home Win,1954-07-04,17:00:00,Wankdorf Stadium,Bern,625000.0,William Ling,England
west germany, Hungary,3.0,2.0,NO,Puskás,6,Home Win,1954-07-04,17:00:00,Wankdorf Stadium,Bern,625000.0,William Ling,England
west germany, Hungary,3.0,2.0,NO,Czibor,8,Home Win,1954-07-04,17:00:00,Wankdorf Stadium,Bern,625000.0,William Ling,England
argentina, West Germany,1.0,3.0,NO,Corbatta,3,Away Win,1958-06-08,19:00:00,Malmö Stadion,Unknown,311560.0,Reginald Leafe,England
