Home_Team,Score,Away_Team,Penalties,First_Team_Goals,Second_Team_Goals,Date,Time,Stadium,City,Attendance,Referee,Referee_City,Player_Name,Goal_Time,Home_Score,Away_Score,Outcome
netherlands,4–0, Argentina,NO,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,Cruyff,11,4.0,0.0,Home Win
netherlands,4–0, Argentina,NO,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,Krol,25,4.0,0.0,Home Win
netherlands,4–0, Argentina,NO,"Cruyff  11', 90'; Krol  25'; Rep  73'",0,1974-06-26,19:30:00,Parkstadion,Gelsenkirchen,565480.0,Bob Davidson,Scotland,Rep,73,4.0,0.0,Home Win
brazil,1–0, East Germany,NO,Rivellino  60',0,1974-06-26,19:30:00,Niedersachsenstadion,Hanover,598630.0,Clive Thomas,Wales,Rivellino,60,1.0,0.0,Home Win
argentina,1–2, Brazil,NO,Brindisi  35',Rivellino  32'; Jairzinho  49',1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Brindisi,35,1.0,2.0,Away Win
argentina,1–2, Brazil,NO,Brindisi  35',Rivellino  32'; Jairzinho  49',1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Rivellino,32,1.0,2.0,Away Win
argentina,1–2, Brazil,NO,Brindisi  35',Rivellino  32'; Jairzinho  49',1974-06-30,16:00:00,Niedersachsenstadion,Hanover,394000.0,Vital Loraux,Belgium,Jairzinho,49,1.0,2.0,Away Win
east germany,0–2, Netherlands,NO,0,Neeskens  7'; Rensenbrink  59',1974-06-30,16:00:00,Parkstadion,Gelsenkirchen,683480.0,Rudolf Scheurer,Switzerland,Neeskens,7,0.0,2.0,Away Win
east germany,0–2, Netherlands,NO,0,Neeskens  7'; Rensenbrink  59',1974-06-30,16:00:00,Parkstadion,Gelsenkirchen,683480.0,Rudolf Scheurer,Switzerland,Rensenbrink,59,0.0,2.0,Away Win
argentina,1–1, East Germany,NO,Houseman  20',Streich  14',1974-07-03,19:30:00,Parkstadion,Gelsenkirchen,542540.0,Jack Taylor,England,Houseman,20,1.0,1.0,Draw
argentina,1–1, East Germany,NO,Houseman  20',Streich  14',1974-07-03,19:30:00,Parkstadion,Gelsenkirchen,542540.0,Jack Taylor,England,Streich,14,1.0,1.0,Draw
netherlands,2–0, Brazil,NO,Neeskens  50'; Cruyff  65',0,1974-07-03,19:30:00,Westfalenstadion,Dortmund,537000.0,Kurt Tschenscher,West Germany,Neeskens,50,2.0,0.0,Home Win
netherlands,2–0, Brazil,NO,Neeskens  50'; Cruyff  65',0,1974-07-03,19:30:00,Westfalenstadion,Dortmund,537000.0,Kurt Tschenscher,West Germany,Cruyff,65,2.0,0.0,Home Win
yugoslavia,0–2, West Germany,NO,0,Breitner  39'; Müller  82',1974-06-26,16:00:00,Rheinstadion,Düsseldorf,673850.0,Armando Marques,Brazil,Breitner,39,0.0,2.0,Away Win
yugoslavia,0–2, West Germany,NO,0,Breitner  39'; Müller  82',1974-06-26,16:00:00,Rheinstadion,Düsseldorf,673850.0,Armando Marques,Brazil,Müller,82,0.0,2.0,Away Win
sweden,0–1, Poland,NO,0,Lato  43',1974-06-26,19:30:00,Neckarstadion,Stuttgart,449550.0,Ramón Barreto,Uruguay,Lato,43,0.0,1.0,Away Win
poland,2–1, Yugoslavia,NO,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,Deyna,24,2.0,1.0,Home Win
poland,2–1, Yugoslavia,NO,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,pen.,62,2.0,1.0,Home Win
poland,2–1, Yugoslavia,NO,Deyna  24' (pen.); pen.  62'; Lato,Karasi  43',1974-06-30,16:00:00,Waldstadion,Frankfurt,580000.0,Rudi Glöckner,East Germany,Karasi,43,2.0,1.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Overath,51,4.0,2.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Bonhof,52,4.0,2.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Grabowski,76,4.0,2.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Hoeneß,89,4.0,2.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Edström,24,4.0,2.0,Home Win
west germany,4–2, Sweden,NO,Overath  51'; Bonhof  52'; Grabowski  76'; Hoeneß  89' (pen.); pen.,Edström  24'; Sandberg  53',1974-06-30,19:30:00,Rheinstadion,Düsseldorf,678000.0,Pavel Kazakov,Soviet Union,Sandberg,53,4.0,2.0,Home Win
poland,0–1, West Germany,NO,0,Müller  76',1974-07-03,,Waldstadion,Frankfurt,620000.0,Erich Linemayr,Austria,Müller,76,0.0,1.0,Away Win
sweden,2–1, Yugoslavia,NO,Edström  29'; Torstensson  85',Šurjak  27',1974-07-03,19:30:00,Rheinstadion,Düsseldorf,413000.0,Luis Pestarino,Argentina,Edström,29,2.0,1.0,Home Win
sweden,2–1, Yugoslavia,NO,Edström  29'; Torstensson  85',Šurjak  27',1974-07-03,19:30:00,Rheinstadion,Düsseldorf,413000.0,Luis Pestarino,Argentina,Torstensson,85,2.0,1.0,Home Win
sweden,2–1, Yugoslavia,NO,Edström  29'; Torstensson  85',Šurjak  27',1974-07-03,19:30:00,Rheinstadion,Düsseldorf,413000.0,Luis Pestarino,Argentina,Šurjak,27,2.0,1.0,Home Win
brazil,0–1, Poland,NO,0,Lato  76',1974-07-06,16:00:00,Olympiastadion,Munich,771000.0,Aurelio Angonese,Italy,Lato,76,0.0,1.0,Away Win
netherlands,1–2, West Germany,NO,Neeskens  2' (pen.); pen.,Breitner  25' (pen.); pen.  43'; Müller,1974-07-07,16:00:00,Olympiastadion,Munich,752000.0,Jack Taylor,England,Neeskens,2,1.0,2.0,Away Win
netherlands,1–2, West Germany,NO,Neeskens  2' (pen.); pen.,Breitner  25' (pen.); pen.  43'; Müller,1974-07-07,16:00:00,Olympiastadion,Munich,752000.0,Jack Taylor,England,Breitner,25,1.0,2.0,Away Win
netherlands,1–2, West Germany,NO,Neeskens  2' (pen.); pen.,Breitner  25' (pen.); pen.  43'; Müller,1974-07-07,16:00:00,Olympiastadion,Munich,752000.0,Jack Taylor,England,pen.,43,1.0,2.0,Away Win
italy,2–1, France,NO,Rossi  29'; Zaccarelli  54',Lacombe  1',1978-06-02,13:45:00,Estadio José María Minella,Mar del Plata,381000.0,Nicolae Rainea,Romania,Rossi,29,2.0,1.0,Home Win
italy,2–1, France,NO,Rossi  29'; Zaccarelli  54',Lacombe  1',1978-06-02,13:45:00,Estadio José María Minella,Mar del Plata,381000.0,Nicolae Rainea,Romania,Zaccarelli,54,2.0,1.0,Home Win
italy,2–1, France,NO,Rossi  29'; Zaccarelli  54',Lacombe  1',1978-06-02,13:45:00,Estadio José María Minella,Mar del Plata,381000.0,Nicolae Rainea,Romania,Lacombe,1,2.0,1.0,Home Win
argentina,2–1, Hungary,NO,Luque  14'; Bertoni  83',Csapó  9',1978-06-02,19:15:00,Estadio Monumental,Buenos Aires,716150.0,Antonio Garrido,Portugal,Luque,14,2.0,1.0,Home Win
argentina,2–1, Hungary,NO,Luque  14'; Bertoni  83',Csapó  9',1978-06-02,19:15:00,Estadio Monumental,Buenos Aires,716150.0,Antonio Garrido,Portugal,Bertoni,83,2.0,1.0,Home Win
argentina,2–1, Hungary,NO,Luque  14'; Bertoni  83',Csapó  9',1978-06-02,19:15:00,Estadio Monumental,Buenos Aires,716150.0,Antonio Garrido,Portugal,Csapó,9,2.0,1.0,Home Win
italy,3–1, Hungary,NO,Rossi  34'; Bettega  35'; Benetti  61',A. Tóth  81' (pen.); pen.,1978-06-06,13:45:00,Estadio José María Minella,Mar del Plata,265330.0,Ramón Barreto,Uruguay,Rossi,34,3.0,1.0,Home Win
italy,3–1, Hungary,NO,Rossi  34'; Bettega  35'; Benetti  61',A. Tóth  81' (pen.); pen.,1978-06-06,13:45:00,Estadio José María Minella,Mar del Plata,265330.0,Ramón Barreto,Uruguay,Bettega,35,3.0,1.0,Home Win
italy,3–1, Hungary,NO,Rossi  34'; Bettega  35'; Benetti  61',A. Tóth  81' (pen.); pen.,1978-06-06,13:45:00,Estadio José María Minella,Mar del Plata,265330.0,Ramón Barreto,Uruguay,Benetti,61,3.0,1.0,Home Win
italy,3–1, Hungary,NO,Rossi  34'; Bettega  35'; Benetti  61',A. Tóth  81' (pen.); pen.,1978-06-06,13:45:00,Estadio José María Minella,Mar del Plata,265330.0,Ramón Barreto,Uruguay,A. Tóth,81,3.0,1.0,Home Win
argentina,2–1, France,NO,Passarella  45' (pen.); pen.  73'; Luque,Platini  60',1978-06-06,19:15:00,Estadio Monumental,Buenos Aires,716660.0,Jean Dubach,Switzerland,Passarella,45,2.0,1.0,Home Win
argentina,2–1, France,NO,Passarella  45' (pen.); pen.  73'; Luque,Platini  60',1978-06-06,19:15:00,Estadio Monumental,Buenos Aires,716660.0,Jean Dubach,Switzerland,pen.,73,2.0,1.0,Home Win
argentina,2–1, France,NO,Passarella  45' (pen.); pen.  73'; Luque,Platini  60',1978-06-06,19:15:00,Estadio Monumental,Buenos Aires,716660.0,Jean Dubach,Switzerland,Platini,60,2.0,1.0,Home Win
france,3–1, Hungary,NO,Lopez  23'; Berdoll  38'; Rocheteau  42',Zombori  41',1978-06-10,14:30:00,Estadio José María Minella,Mar del Plata,231270.0,Arnaldo Cézar Coelho,Brazil,Lopez,23,3.0,1.0,Home Win
france,3–1, Hungary,NO,Lopez  23'; Berdoll  38'; Rocheteau  42',Zombori  41',1978-06-10,14:30:00,Estadio José María Minella,Mar del Plata,231270.0,Arnaldo Cézar Coelho,Brazil,Berdoll,38,3.0,1.0,Home Win
france,3–1, Hungary,NO,Lopez  23'; Berdoll  38'; Rocheteau  42',Zombori  41',1978-06-10,14:30:00,Estadio José María Minella,Mar del Plata,231270.0,Arnaldo Cézar Coelho,Brazil,Rocheteau,42,3.0,1.0,Home Win
france,3–1, Hungary,NO,Lopez  23'; Berdoll  38'; Rocheteau  42',Zombori  41',1978-06-10,14:30:00,Estadio José María Minella,Mar del Plata,231270.0,Arnaldo Cézar Coelho,Brazil,Zombori,41,3.0,1.0,Home Win
argentina,0–1, Italy,NO,0,Bettega  67',1978-06-10,19:15:00,Estadio Monumental,Buenos Aires,717120.0,Abraham Klein,Israel,Bettega,67,0.0,1.0,Away Win
tunisia,3–1, Mexico,NO,Kaabi  55'; Ghommidh  79'; Dhouieb  87',Vázquez Ayala  45' (pen.); pen.,1978-06-02,16:45:00,Estadio Gigante de Arroyito,Rosario,173960.0,John Gordon,Scotland,Kaabi,55,3.0,1.0,Home Win
tunisia,3–1, Mexico,NO,Kaabi  55'; Ghommidh  79'; Dhouieb  87',Vázquez Ayala  45' (pen.); pen.,1978-06-02,16:45:00,Estadio Gigante de Arroyito,Rosario,173960.0,John Gordon,Scotland,Ghommidh,79,3.0,1.0,Home Win
tunisia,3–1, Mexico,NO,Kaabi  55'; Ghommidh  79'; Dhouieb  87',Vázquez Ayala  45' (pen.); pen.,1978-06-02,16:45:00,Estadio Gigante de Arroyito,Rosario,173960.0,John Gordon,Scotland,Dhouieb,87,3.0,1.0,Home Win
tunisia,3–1, Mexico,NO,Kaabi  55'; Ghommidh  79'; Dhouieb  87',Vázquez Ayala  45' (pen.); pen.,1978-06-02,16:45:00,Estadio Gigante de Arroyito,Rosario,173960.0,John Gordon,Scotland,Vázquez Ayala,45,3.0,1.0,Home Win
west germany,6–0, Mexico,NO,"D. Müller  15'; H. Müller  30'; Rummenigge  38', 73'; Flohe  44', 89'",0,1978-06-06,16:45:00,Estadio Chateau Carreras,Córdoba,352580.0,Farouk Bouzo,Syria,D. Müller,15,6.0,0.0,Home Win
west germany,6–0, Mexico,NO,"D. Müller  15'; H. Müller  30'; Rummenigge  38', 73'; Flohe  44', 89'",0,1978-06-06,16:45:00,Estadio Chateau Carreras,Córdoba,352580.0,Farouk Bouzo,Syria,H. Müller,30,6.0,0.0,Home Win
west germany,6–0, Mexico,NO,"D. Müller  15'; H. Müller  30'; Rummenigge  38', 73'; Flohe  44', 89'",0,1978-06-06,16:45:00,Estadio Chateau Carreras,Córdoba,352580.0,Farouk Bouzo,Syria,Rummenigge,38,6.0,0.0,Home Win
west germany,6–0, Mexico,NO,"D. Müller  15'; H. Müller  30'; Rummenigge  38', 73'; Flohe  44', 89'",0,1978-06-06,16:45:00,Estadio Chateau Carreras,Córdoba,352580.0,Farouk Bouzo,Syria,Flohe,44,6.0,0.0,Home Win
poland,1–0, Tunisia,NO,Lato  43',0,1978-06-06,16:45:00,Estadio Gigante de Arroyito,Rosario,96240.0,Ángel Franco Martínez,Spain,Lato,43,1.0,0.0,Home Win
poland,3–1, Mexico,NO,"Boniek  43', 84'; Deyna  56'",Rangel  52',1978-06-10,16:45:00,Estadio Gigante de Arroyito,Rosario,226510.0,Jafar Namdar,Iran,Boniek,43,3.0,1.0,Home Win
poland,3–1, Mexico,NO,"Boniek  43', 84'; Deyna  56'",Rangel  52',1978-06-10,16:45:00,Estadio Gigante de Arroyito,Rosario,226510.0,Jafar Namdar,Iran,Deyna,56,3.0,1.0,Home Win
poland,3–1, Mexico,NO,"Boniek  43', 84'; Deyna  56'",Rangel  52',1978-06-10,16:45:00,Estadio Gigante de Arroyito,Rosario,226510.0,Jafar Namdar,Iran,Rangel,52,3.0,1.0,Home Win
austria,2–1, Spain,NO,Schachner  10'; Krankl  76',Dani  21',1978-06-03,13:45:00,Estadio José Amalfitani,Buenos Aires,408410.0,Károly Palotai,Hungary,Schachner,10,2.0,1.0,Home Win
austria,2–1, Spain,NO,Schachner  10'; Krankl  76',Dani  21',1978-06-03,13:45:00,Estadio José Amalfitani,Buenos Aires,408410.0,Károly Palotai,Hungary,Krankl,76,2.0,1.0,Home Win
austria,2–1, Spain,NO,Schachner  10'; Krankl  76',Dani  21',1978-06-03,13:45:00,Estadio José Amalfitani,Buenos Aires,408410.0,Károly Palotai,Hungary,Dani,21,2.0,1.0,Home Win
brazil,1–1, Sweden,NO,Reinaldo  45',Sjöberg  37',1978-06-03,13:45:00,Estadio José Maria Minella,Mar del Plata,325690.0,Clive Thomas,Wales,Reinaldo,45,1.0,1.0,Draw
brazil,1–1, Sweden,NO,Reinaldo  45',Sjöberg  37',1978-06-03,13:45:00,Estadio José Maria Minella,Mar del Plata,325690.0,Clive Thomas,Wales,Sjöberg,37,1.0,1.0,Draw
austria,1–0, Sweden,NO,Krankl  42' (pen.); pen.,0,1978-06-07,13:45:00,Estadio José Amalfitani,Unknown,414240.0,Charles Corver,Netherlands,Krankl,42,1.0,0.0,Home Win
spain,1–0, Sweden,NO,Asensi  75',0,1978-06-11,13:45:00,Estadio José Amalfitani,Unknown,421320.0,Ferdinand Biwersi,West Germany,Asensi,75,1.0,0.0,Home Win
brazil,1–0, Austria,NO,Roberto Dinamite  40',0,1978-06-11,13:45:00,Estadio José Maria Minella,Mar del Plata,352210.0,Robert Wurtz,France,Roberto Dinamite,40,1.0,0.0,Home Win
peru,3–1, Scotland,NO,"Cueto  43'; Cubillas  71', 77'",Jordan  14',1978-06-03,16:45:00,Chateau Carreras,Córdoba,379270.0,Ulf Eriksson,Sweden,Cueto,43,3.0,1.0,Home Win
peru,3–1, Scotland,NO,"Cueto  43'; Cubillas  71', 77'",Jordan  14',1978-06-03,16:45:00,Chateau Carreras,Córdoba,379270.0,Ulf Eriksson,Sweden,Cubillas,71,3.0,1.0,Home Win
peru,3–1, Scotland,NO,"Cueto  43'; Cubillas  71', 77'",Jordan  14',1978-06-03,16:45:00,Chateau Carreras,Córdoba,379270.0,Ulf Eriksson,Sweden,Jordan,14,3.0,1.0,Home Win
netherlands,3–0, Iran,NO,"Rensenbrink  40' (pen.), 62', 78' (pen.); pen. ; pen.",0,1978-06-03,16:45:00,Estadio Ciudad de Mendoza,Mendoza,334310.0,Alfonso González Archundia,Mexico,Rensenbrink,40,3.0,0.0,Home Win
scotland,1–1, Iran,NO,Eskandarian  43' (o.g.); o.g.,Danaeifard  60',1978-06-07,16:45:00,Estadio Chateau Carreras,Córdoba,79380.0,Youssou N'Diaye,Senegal,Eskandarian,43,1.0,1.0,Draw
scotland,1–1, Iran,NO,Eskandarian  43' (o.g.); o.g.,Danaeifard  60',1978-06-07,16:45:00,Estadio Chateau Carreras,Córdoba,79380.0,Youssou N'Diaye,Senegal,Danaeifard,60,1.0,1.0,Draw
peru,4–1, Iran,NO,"Velásquez  2'; Cubillas  36' (pen.), 39' (pen.), 79'; pen. ; pen.",Rowshan  41',1978-06-11,16:45:00,Estadio Chateau Carreras,Córdoba,212620.0,Alojzy Jarguz,Poland,Velásquez,2,4.0,1.0,Home Win
peru,4–1, Iran,NO,"Velásquez  2'; Cubillas  36' (pen.), 39' (pen.), 79'; pen. ; pen.",Rowshan  41',1978-06-11,16:45:00,Estadio Chateau Carreras,Córdoba,212620.0,Alojzy Jarguz,Poland,Cubillas,36,4.0,1.0,Home Win
peru,4–1, Iran,NO,"Velásquez  2'; Cubillas  36' (pen.), 39' (pen.), 79'; pen. ; pen.",Rowshan  41',1978-06-11,16:45:00,Estadio Chateau Carreras,Córdoba,212620.0,Alojzy Jarguz,Poland,Rowshan,41,4.0,1.0,Home Win
scotland,3–2, Netherlands,NO,"Dalglish  45'; A. Gemmill  46' (pen.), 68'; pen.",Rensenbrink  34' (pen.); pen.  71'; Rep,1978-06-11,16:45:00,Estadio Ciudad de Mendoza,Mendoza,351300.0,Erich Linemayr,Austria,Dalglish,45,3.0,2.0,Home Win
scotland,3–2, Netherlands,NO,"Dalglish  45'; A. Gemmill  46' (pen.), 68'; pen.",Rensenbrink  34' (pen.); pen.  71'; Rep,1978-06-11,16:45:00,Estadio Ciudad de Mendoza,Mendoza,351300.0,Erich Linemayr,Austria,A. Gemmill,46,3.0,2.0,Home Win
scotland,3–2, Netherlands,NO,"Dalglish  45'; A. Gemmill  46' (pen.), 68'; pen.",Rensenbrink  34' (pen.); pen.  71'; Rep,1978-06-11,16:45:00,Estadio Ciudad de Mendoza,Mendoza,351300.0,Erich Linemayr,Austria,Rensenbrink,34,3.0,2.0,Home Win
scotland,3–2, Netherlands,NO,"Dalglish  45'; A. Gemmill  46' (pen.), 68'; pen.",Rensenbrink  34' (pen.); pen.  71'; Rep,1978-06-11,16:45:00,Estadio Ciudad de Mendoza,Mendoza,351300.0,Erich Linemayr,Austria,pen.,71,3.0,2.0,Home Win
austria,1–5, Netherlands,NO,Obermayer  80',"Brandts  6'; Rensenbrink  35' (pen.); pen.  36', 53'; Rep  82'; W. van de Kerkhof",1978-06-14,13:45:00,Estadio Chateau Carreras,Córdoba,250500.0,John Gordon,Scotland,Obermayer,80,1.0,5.0,Away Win
austria,1–5, Netherlands,NO,Obermayer  80',"Brandts  6'; Rensenbrink  35' (pen.); pen.  36', 53'; Rep  82'; W. van de Kerkhof",1978-06-14,13:45:00,Estadio Chateau Carreras,Córdoba,250500.0,John Gordon,Scotland,Brandts,6,1.0,5.0,Away Win
austria,1–5, Netherlands,NO,Obermayer  80',"Brandts  6'; Rensenbrink  35' (pen.); pen.  36', 53'; Rep  82'; W. van de Kerkhof",1978-06-14,13:45:00,Estadio Chateau Carreras,Córdoba,250500.0,John Gordon,Scotland,Rensenbrink,35,1.0,5.0,Away Win
austria,1–5, Netherlands,NO,Obermayer  80',"Brandts  6'; Rensenbrink  35' (pen.); pen.  36', 53'; Rep  82'; W. van de Kerkhof",1978-06-14,13:45:00,Estadio Chateau Carreras,Córdoba,250500.0,John Gordon,Scotland,pen.,36,1.0,5.0,Away Win
austria,1–5, Netherlands,NO,Obermayer  80',"Brandts  6'; Rensenbrink  35' (pen.); pen.  36', 53'; Rep  82'; W. van de Kerkhof",1978-06-14,13:45:00,Estadio Chateau Carreras,Córdoba,250500.0,John Gordon,Scotland,Rep,82,1.0,5.0,Away Win
netherlands,2–2, West Germany,NO,Haan  27'; R. van de Kerkhof  82',Abramczik  3'; D. Müller  70',1978-06-18,16:45:00,Estadio Chateau Carreras,Córdoba,407500.0,Ramón Barreto,Uruguay,Haan,27,2.0,2.0,Draw
netherlands,2–2, West Germany,NO,Haan  27'; R. van de Kerkhof  82',Abramczik  3'; D. Müller  70',1978-06-18,16:45:00,Estadio Chateau Carreras,Córdoba,407500.0,Ramón Barreto,Uruguay,R. van de Kerkhof,82,2.0,2.0,Draw
netherlands,2–2, West Germany,NO,Haan  27'; R. van de Kerkhof  82',Abramczik  3'; D. Müller  70',1978-06-18,16:45:00,Estadio Chateau Carreras,Córdoba,407500.0,Ramón Barreto,Uruguay,Abramczik,3,2.0,2.0,Draw
netherlands,2–2, West Germany,NO,Haan  27'; R. van de Kerkhof  82',Abramczik  3'; D. Müller  70',1978-06-18,16:45:00,Estadio Chateau Carreras,Córdoba,407500.0,Ramón Barreto,Uruguay,D. Müller,70,2.0,2.0,Draw
italy,1–0, Austria,NO,Rossi  13',0,1978-06-18,16:45:00,Estadio Monumental,Unknown,666950.0,Francis Rion,Belgium,Rossi,13,1.0,0.0,Home Win
austria,3–2, West Germany,NO,"Vogts  59' (o.g.); o.g.  66', 87'; Krankl",Rummenigge  19'; Hölzenbein  68',1978-06-21,13:45:00,Estadio Chateau Carreras,Córdoba,383180.0,Abraham Klein,Israel,Vogts,59,3.0,2.0,Home Win
austria,3–2, West Germany,NO,"Vogts  59' (o.g.); o.g.  66', 87'; Krankl",Rummenigge  19'; Hölzenbein  68',1978-06-21,13:45:00,Estadio Chateau Carreras,Córdoba,383180.0,Abraham Klein,Israel,o.g.,66,3.0,2.0,Home Win
austria,3–2, West Germany,NO,"Vogts  59' (o.g.); o.g.  66', 87'; Krankl",Rummenigge  19'; Hölzenbein  68',1978-06-21,13:45:00,Estadio Chateau Carreras,Córdoba,383180.0,Abraham Klein,Israel,Rummenigge,19,3.0,2.0,Home Win
austria,3–2, West Germany,NO,"Vogts  59' (o.g.); o.g.  66', 87'; Krankl",Rummenigge  19'; Hölzenbein  68',1978-06-21,13:45:00,Estadio Chateau Carreras,Córdoba,383180.0,Abraham Klein,Israel,Hölzenbein,68,3.0,2.0,Home Win
italy,1–2, Netherlands,NO,Brandts  19' (o.g.); o.g.,Brandts  49'; Haan  76',1978-06-21,13:45:00,Estadio Monumental,Unknown,674330.0,Angel Franco Martínez,Spain,Brandts,19,1.0,2.0,Away Win
italy,1–2, Netherlands,NO,Brandts  19' (o.g.); o.g.,Brandts  49'; Haan  76',1978-06-21,13:45:00,Estadio Monumental,Unknown,674330.0,Angel Franco Martínez,Spain,Brandts,49,1.0,2.0,Away Win
italy,1–2, Netherlands,NO,Brandts  19' (o.g.); o.g.,Brandts  49'; Haan  76',1978-06-21,13:45:00,Estadio Monumental,Unknown,674330.0,Angel Franco Martínez,Spain,Haan,76,1.0,2.0,Away Win
brazil,3–0, Peru,NO,"Dirceu  15', 27'; Zico  72' (pen.); pen.",0,1978-06-14,16:45:00,Estadio Malvinas Argentinas,Mendoza,312780.0,Nicolae Rainea,Romania,Dirceu,15,3.0,0.0,Home Win
brazil,3–0, Peru,NO,"Dirceu  15', 27'; Zico  72' (pen.); pen.",0,1978-06-14,16:45:00,Estadio Malvinas Argentinas,Mendoza,312780.0,Nicolae Rainea,Romania,Zico,72,3.0,0.0,Home Win
argentina,2–0, Poland,NO,"Kempes  16', 71'",0,1978-06-14,19:15:00,Estadio Gigante de Arroyito,Rosario,370910.0,Ulf Eriksson,Sweden,Kempes,16,2.0,0.0,Home Win
peru,0–1, Poland,NO,0,Szarmach  65',1978-06-18,13:45:00,Estadio Ciudad de Mendoza,Mendoza,352880.0,Pat Partridge,England,Szarmach,65,0.0,1.0,Away Win
brazil,3–1, Poland,NO,"Nelinho  13'; Roberto Dinamite  58', 63'",Lato  45',1978-06-21,16:45:00,Estadio Malvinas Argentinas,Mendoza,395860.0,Juan Silvagno Cavanna,Chile,Nelinho,13,3.0,1.0,Home Win
brazil,3–1, Poland,NO,"Nelinho  13'; Roberto Dinamite  58', 63'",Lato  45',1978-06-21,16:45:00,Estadio Malvinas Argentinas,Mendoza,395860.0,Juan Silvagno Cavanna,Chile,Roberto Dinamite,58,3.0,1.0,Home Win
brazil,3–1, Poland,NO,"Nelinho  13'; Roberto Dinamite  58', 63'",Lato  45',1978-06-21,16:45:00,Estadio Malvinas Argentinas,Mendoza,395860.0,Juan Silvagno Cavanna,Chile,Lato,45,3.0,1.0,Home Win
argentina,6–0, Peru,NO,"Kempes  21', 49'; Tarantini  43'; Luque  50', 72'; Houseman  67'",0,1978-06-21,19:15:00,Estadio Gigante de Arroyito,Rosario,373150.0,Robert Wurtz,France,Kempes,21,6.0,0.0,Home Win
argentina,6–0, Peru,NO,"Kempes  21', 49'; Tarantini  43'; Luque  50', 72'; Houseman  67'",0,1978-06-21,19:15:00,Estadio Gigante de Arroyito,Rosario,373150.0,Robert Wurtz,France,Tarantini,43,6.0,0.0,Home Win
argentina,6–0, Peru,NO,"Kempes  21', 49'; Tarantini  43'; Luque  50', 72'; Houseman  67'",0,1978-06-21,19:15:00,Estadio Gigante de Arroyito,Rosario,373150.0,Robert Wurtz,France,Luque,50,6.0,0.0,Home Win
argentina,6–0, Peru,NO,"Kempes  21', 49'; Tarantini  43'; Luque  50', 72'; Houseman  67'",0,1978-06-21,19:15:00,Estadio Gigante de Arroyito,Rosario,373150.0,Robert Wurtz,France,Houseman,67,6.0,0.0,Home Win
brazil,2–1, Italy,NO,Nelinho  64'; Dirceu  71',Causio  38',1978-06-24,15:00:00,Estadio Monumental,Buenos Aires,696590.0,Abraham Klein,Israel,Nelinho,64,2.0,1.0,Home Win
brazil,2–1, Italy,NO,Nelinho  64'; Dirceu  71',Causio  38',1978-06-24,15:00:00,Estadio Monumental,Buenos Aires,696590.0,Abraham Klein,Israel,Dirceu,71,2.0,1.0,Home Win
brazil,2–1, Italy,NO,Nelinho  64'; Dirceu  71',Causio  38',1978-06-24,15:00:00,Estadio Monumental,Buenos Aires,696590.0,Abraham Klein,Israel,Causio,38,2.0,1.0,Home Win
